"STATION","NAME","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06","WT11"
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-16",,,,"0.00","0.0","0.0","57","31",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-17",,,,"0.00","0.0","0.0","67","37",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-18",,,,"0.00","0.0","0.0","76","42",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-19",,,,"0.17","0.0","0.0","57","31",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-20",,,,"0.00","0.0","0.0","61","34","34",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-21",,,,"0.03","0.0","0.0","51","34","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-22",,,,"0.08","0.0","0.0","72","39","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-23",,,,"0.00","0.0","0.0","66","42",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-24",,,,"0.00","0.0","0.0","55","34",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-25",,,,"0.28","0.0","0.0","53","37","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-26",,,,"0.03","0.0","0.0","61","37","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-27",,,,"0.12","0.0","0.0","59","36","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-28",,,,"0.00","0.0","0.0","60","34","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-29",,,,"0.00","0.0","0.0","74","39","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-04-30",,,,"0.00","0.0","0.0","75","35",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-01",,,,"0.00","0.0","0.0","48","35",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-02",,,,"0.00","0.0","0.0","50","35","37",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-03",,,,"0.00","0.0","0.0","55","36","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-04",,,,"0.00","0.0","0.0","71","41","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-05",,,,"0.00","0.0","0.0","65","35","37",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-06",,,,"0.00","0.0","0.0","75","37","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-07",,,,"0.00","0.0","0.0","79","46",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-08",,,,"0.00","0.0","0.0","86","47",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-09",,,,"0.00","0.0","0.0","89","48","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-10",,,,"0.00","0.0","0.0","85","44","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-11",,,,"0.64","0.0","0.0","78","36","36",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-12",,,,"1.15","0.0","0.0","42","36","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-13",,,,"0.25","0.0","0.0","49","39","43",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-14",,,,"0.00","0.0","0.0","67","42",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-15",,,,"0.19","0.0","0.0","52","39",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-16",,,,"0.06","0.0","0.0","48","35","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-17",,,,"0.00","0.0","0.0","68","42","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-18",,,,"0.01","0.0","0.0","59","43","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-19",,,,"0.60","0.0","0.0","57","40","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-20",,,,"0.70","0.0","0.0","45","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-21",,,,"0.00","0.0","0.0","64","38",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-22",,,,"0.00","0.0","0.0","70","42",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-23",,,,"0.00","0.0","0.0","79","46","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-24",,,,"0.00","0.0","0.0","74","48","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-25",,,,"0.28","0.0","0.0","54","45","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-26",,,,"0.00","0.0","0.0","67","44","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-27",,,,"0.00","0.0","0.0","72","48","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-28",,,,"0.00","0.0","0.0","70","44",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-29",,,,"0.00","0.0","0.0","66","49",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-30",,,,"0.00","0.0","0.0","76","50",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-05-31",,,,"0.00","0.0","0.0","72","48","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-01",,,,"0.00","0.0","0.0","85","49","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-02",,,,"0.00","0.0","0.0","83","52","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-03",,,,"0.00","0.0","0.0","95","52","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-04",,,,"0.00","0.0","0.0","76","52",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-05",,,,"0.00","0.0","0.0","82","51",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-06",,,,"0.00","0.0","0.0","95","55","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-07",,,,"0.00","0.0","0.0","97","55","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-08",,,,"0.00","0.0","0.0","90","56","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-09",,,,"0.00","0.0","0.0","84","54","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-10",,,,"0.00","0.0","0.0","72","54","59",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-11",,,,"0.00","0.0","0.0","80","53",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-12",,,,"0.01","0.0","0.0","82","53",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-13",,,,"0.00","0.0","0.0","90","52","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-14",,,,"0.12","0.0","0.0","89","58","63",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-15",,,,"0.00","0.0","0.0","85","58",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-16",,,,"0.00","0.0","0.0","90","52","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-17",,,,"0.00","0.0","0.0","90","52","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-18",,,,"0.02","0.0","0.0","74","54",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-19",,,,"0.00","0.0","0.0","85","52",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-20",,,,"1.06","0.0","0.0","80","48","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-21",,,,"0.11","0.0","0.0","69","48","48",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-22",,,,"0.00","0.0","0.0","80","48","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-23",,,,"0.00","0.0","0.0","86","57","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-24",,,,"0.00","0.0","0.0","95","58","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-25",,,,"0.00","0.0","0.0","93","59",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-26",,,,"0.00","0.0","0.0","91","61",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-27",,,,"0.00","0.0","0.0","96","57","60",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-28",,,,"0.00","0.0","0.0","85","58","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-29",,,,"0.00","0.0","0.0","100","64","73",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-06-30",,,,"0.00","0.0","0.0","99","65","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-01",,,,"0.15","0.0","0.0","95","56","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-02",,,,"0.00","0.0","0.0","88","56",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-03",,,,"0.00","0.0","0.0","87","62",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-04",,,,"0.00","0.0","0.0","96","59",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-05",,,,"0.00","0.0","0.0","103","62","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-06",,,,"0.08","0.0","0.0","90","64","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-07",,,,"0.12","0.0","0.0","89","62","65",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-08",,,,"1.55","0.0","0.0","90","61","65",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-09",,,,"0.11","0.0","0.0","89","61",,,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-10",,,,"0.05","0.0","0.0","86","63",,,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-11",,,,"0.08","0.0","0.0","88","65",,,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-12",,,,"0.18","0.0","0.0","87","60","63",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-13",,,,"1.05","0.0","0.0","83","59","63",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-14",,,,"0.81","0.0","0.0","89","60","67",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-15",,,,"0.23","0.0","0.0","91","60","65",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-16",,,,"0.00","0.0","0.0","92","63",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-17",,,,"0.00","0.0","0.0","94","63",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-18",,,,"0.00","0.0","0.0","100","66","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-19",,,,"0.00","0.0","0.0","98","68","80",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-20",,,,"0.22","0.0","0.0","100","64","73",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-21",,,,"0.01","0.0","0.0","95","64","66",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-22",,,,"0.00","0.0","0.0","95","66","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-23",,,,"0.00","0.0","0.0","99","65",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-24",,,,"0.00","0.0","0.0","96","66",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-25",,,,"0.00","0.0","0.0","95","65","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-26",,,,"0.00","0.0","0.0","99","68","72",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-27",,,,"0.18","0.0","0.0","93","65","68",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-28",,,,"0.00","0.0","0.0","93","64","69",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-29",,,,"0.00","0.0","0.0","92","62","74",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-30",,,,"0.00","0.0","0.0","90","63",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-07-31",,,,"0.00","0.0","0.0","93","62",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-01",,,,"0.00","0.0","0.0","101","65","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-02",,,,"0.15","0.0","0.0","98","68","72",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-03",,,,"0.05","0.0","0.0","83","62","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-04",,,,"0.02","0.0","0.0","91","63","68",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-05",,,,"0.00","0.0","0.0","88","58","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-06",,,,"0.00","0.0","0.0","93","59",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-07",,,,"0.00","0.0","0.0","96","62",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-08",,,,"0.00","0.0","0.0","97","59","62",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-09",,,,"0.00","0.0","0.0","95","61","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-10",,,,"0.00","0.0","0.0","98","61","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-11",,,,"0.00","0.0","0.0","91","58","63",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-12",,,,"0.00","0.0","0.0","98","63","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-13",,,,"0.00","0.0","0.0","89","63",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-14",,,,"0.00","0.0","0.0","86","60",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-15",,,,"0.00","0.0","0.0","95","63","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-16",,,,"0.00","0.0","0.0","94","63","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-17",,,,"0.02","0.0","0.0","93","58","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-18",,,,"0.00","0.0","0.0","96","66","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-19",,,,"0.00","0.0","0.0","100","66","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-20",,,,"0.01","0.0","0.0","88","63",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-21",,,,"0.01","0.0","0.0","97","58",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-22",,,,"0.00","0.0","0.0","89","62",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-23",,,,"0.01","0.0","0.0","100","63","66",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-24",,,,"0.00","0.0","0.0","100","66","70",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-25",,,,"0.00","0.0","0.0","97","65","68",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-26",,,,"0.00","0.0","0.0","100","67","69",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-27",,,,"0.00","0.0","0.0","90","68",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-28",,,,"0.00","0.0","0.0","95","64",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-29",,,,"0.00","0.0","0.0","95","63","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-30",,,,"0.01","0.0","0.0","90","63","67",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-08-31",,,,"0.00","0.0","0.0","94","64","67",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-01",,,,"0.00","0.0","0.0","99","66","71",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-02",,,,"0.00","0.0","0.0","99","61","61",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-03",,,,"0.00","0.0","0.0","88","61",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-04",,,,"0.00","0.0","0.0","72","55",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-05",,,,"0.00","0.0","0.0","78","47",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-06",,,,"0.00","0.0","0.0","93","51","64",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-07",,,,"0.05","0.0","0.0","79","57","57",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-08",,,,"0.15","0.0","0.0","62","52","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-09",,,,"0.00","0.0","0.0","78","49","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-10",,,,"0.00","0.0","0.0","78","48",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-11",,,,"0.00","0.0","0.0","80","51",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-12",,,,"0.00","0.0","0.0","87","51","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-13",,,,"0.05","0.0","0.0","88","54","55",,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-14",,,,"0.00","0.0","0.0","84","50","50",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-15",,,,"0.81","0.0","0.0","61","48","49",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-16",,,,"0.05","0.0","0.0","65","44","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-17",,,,"0.00","0.0","0.0","80","45",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-18",,,,"0.07","0.0","0.0","75","52",,,"    1",,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-19",,,,"0.00","0.0","0.0","77","47","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-20",,,,"0.00","0.0","0.0","84","46","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-21",,,,"0.00","0.0","0.0","66","44","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-22",,,,"0.05","0.0","0.0","69","38","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-23",,,,"0.00","0.0","0.0","80","40","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-24",,,,"0.00","0.0","0.0","85","46",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-25",,,,"0.00","0.0","0.0","85","54",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-26",,,,"0.00","0.0","0.0","87","51","55",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-27",,,,"0.00","0.0","0.0","91","54","54",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-28",,,,"0.00","0.0","0.0","87","51","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-29",,,,"0.00","0.0","0.0","90","52","53",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-09-30",,,,"0.00","0.0","0.0","70","44","45",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-01",,,,"0.00","0.0","0.0","81","44",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-02",,,,"0.00","0.0","0.0","89","47",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-03",,,,"0.00","0.0","0.0","85","50","58",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-04",,,,"0.00","0.0","0.0","86","50","51",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-05",,,,"0.01","0.0","0.0","87","51","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-06",,,,"0.00","0.0","0.0","82","52","56",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-07",,,,"0.00","0.0","0.0","76","37","40",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-08",,,,"0.20","0.0","0.0","71","39",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-09",,,,"0.80","0.0","0.0","54","35",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-10",,,,"0.00","0.0","0.0","56","34","37",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-11",,,,"0.00","0.0","0.0","69","37","47",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-12",,,,"0.00","0.0","0.0","72","47","52",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-13",,,,"0.00","0.0","0.0","72","38","38",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-14",,,,"0.00","0.0","0.0","80","38","41",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-15",,,,"0.00","0.0","0.0","69","38",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-16",,,,"0.00","0.0","0.0","86","44",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-17",,,,"0.00","0.0","0.0","72","36","46",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-18",,,,"0.05","0.0","0.0","55","33","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-19",,,,"0.00","0.0","0.0","60","29","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-20",,,,"0.00","0.0","0.0","66","30","35",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-21",,,,"0.00","0.0","0.0","74","35","42",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-22",,,,"0.00","0.0","0.0","75","37",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-23",,,,"0.00","0.0","0.0","70","40",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-24",,,,"0.00","0.0","0.0","78","37","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-25",,,,"0.00","0.0","0.0","82","39","44",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-26",,,,"0.70","4.5","5.0","62","28","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-27",,,,"0.21","1.0","4.0","54","19","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-28",,,,"0.00","0.0","1.0","51","25","29",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-29",,,,"0.00","0.0","0.0","57","28",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-30",,,,"0.00","0.0","0.0","61","35",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-10-31",,,,"0.00","0.0","0.0","67","30","36",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-01",,,,"0.00","0.0","0.0","75","35","39",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-02",,,,"0.44","5.6","6.0","52","26","26",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-03",,,,"0.02","0.0","3.0","45","15","19",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-04",,,,"0.00","0.0","1.0","50","19","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-05",,,,"0.00","0.0","0.0","67","25",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-06",,,,"0.00","0.0","0.0","61","38",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-07",,,,"0.00","0.0","0.0","52","26","29",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-08",,,,"0.00","0.0","0.0","46","28","30",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-09",,,,"0.00","0.0","0.0","48","25","26",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-10",,,,"0.00","0.0","0.0","51","23","28",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-11",,,,"0.00","0.0","0.0","65","28",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-12",,,,"0.00","0.0","0.0","64","34",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-13",,,,"0.00","0.0","0.0","68","35",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-14",,,,"0.00","0.0","0.0","60","34",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-15",,,,"0.00","0.0","0.0","57","28",,,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-16",,,,"0.00","0.0","0.0","60","18","19",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-17",,,,"0.00","0.0","0.0","41","19","25",,,,,,
"USC00052223","DENVER WATER DEPARTMENT, CO US","2011-11-18",,,,"0.00","0.0","0.0","63","25","35",,,,,,
