"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-02","5.82",,,"0.00",,"0.0","0.0","40","59","28",,"   10","  360",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-03","11.41",,,"0.00",,"0.0","0.0","53","66","40",,"  340","  340",,"25.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-04","9.84",,,"0.00",,"0.0","0.0","58","74","44",,"  170","  160",,"16.1","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-05","10.07",,,"0.00",,"0.0","0.0","62","79","44",,"  160","  170",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-06","10.07",,,"0.00",,"0.0","0.0","65","80","50",,"  180","  180",,"25.9","33.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-07","14.76",,,"0.02",,"0.0","0.0","55","55","35",,"  280","  280",,"33.1","33.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-08","9.84",,,"0.00",,"0.0","0.0","45","65","32",,"  200","  200",,"38.9","47.0","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-09","8.05",,,"0.00",,"0.0","0.0","52","67","41",,"  270","  270",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-10","10.51",,,"0.36",,"0.0","0.0","56","65","43",,"   60","   60",,"29.1","33.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-11","9.17",,,"0.05",,"0.0","0.0","48","61","38",,"  220","  220",,"21.9","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-12","9.40",,,"0.00",,"0.0","0.0","51","71","37",,"  180","  190",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-13","14.09",,,"0.00",,"0.0","0.0","59","71","46",,"   70","   30",,"25.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-14","12.75",,,"0.00",,"0.0","0.0","48","55","40",,"  340","  320",,"23.9","31.1","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-15","8.28",,,"0.01",,"0.0","0.0","48","59","41",,"  290","  290",,"25.9","32.0","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-16","10.74",,,"0.26",,"0.0","0.0","47","48","39",,"   10","   10",,"23.9","29.1","    1","    1","    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-17","6.71",,,"0.08",,"0.0","0.0","42","48","39",,"  150","  150",,"14.1","16.1","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-18","9.62",,,"0.00",,"0.0","0.0","49","66","38",,"  140","  150",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-19","9.17",,,"0.00",,"0.0","0.0","57","73","43",,"  180","  170",,"19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-20","13.42",,,"0.00",,"0.0","0.0","63","79","49",,"  160","  160",,"25.1","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-21","15.21",,,"0.00",,"0.0","0.0","67","83","53",,"  180","  150",,"30.0","36.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-22","13.42",,,"0.00",,"0.0","0.0","64","77","47",,"  330","  360",,"23.9","29.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-23","12.08",,,"0.07",,"0.0","0.0","56","68","42",,"  300","  290",,"33.1","38.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-24","10.74",,,"0.04",,"0.0","0.0","56","73","43",,"   50","  110",,"23.9","33.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-25","9.17",,,"0.00",,"0.0","0.0","59","73","45",,"   80","   40",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-26","8.50",,,"1.15",,"0.0","0.0","55","67","44",,"   30","   40",,"25.9","27.1",,,"    1",,"    1",,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-27","10.74",,,"0.23",,"0.0","0.0","49","58","45",,"   30","   10",,"25.1","34.0","    1",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-28","9.17",,,"0.00",,"0.0","0.0","55","72","43",,"   70","  360",,"19.9","29.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-29","9.40",,,"0.00",,"0.0","0.0","59","76","44",,"  310","  300",,"36.0","47.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-30","8.95",,,"0.01",,"0.0","0.0","61","78","46",,"  360","  250",,"33.1","40.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-05-31","7.61",,,"0.05",,"0.0","0.0","54","66","47",,"   20","  360",,"21.9","29.1","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-01","8.72",,,"0.13",,"0.0","0.0","58","73","51",,"  160","  160",,"21.0","25.1","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-02","8.95",,,"0.00",,"0.0","0.0","64","79","49",,"  190","  190",,"23.9","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-03","8.50",,,"0.00",,"0.0","0.0","68","78","58",,"  210","  210",,"21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-04","6.93",,,"0.00",,"0.0","0.0","66","77","55",,"   30","   20",,"16.1","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-05","6.71",,,"0.00",,"0.0","0.0","66","82","50",,"   70","   70",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-06","9.17",,,"0.38",,"0.0","0.0","69","83","56",,"  330","  330",,"30.0","42.9","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-07","8.05",,,"0.00",,"0.0","0.0","64","80","51",,"   10","  360",,"25.9","45.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-08","8.50",,,"0.00",,"0.0","0.0","69","83","53",,"  310","  320",,"21.9","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-09","8.50",,,"0.00",,"0.0","0.0","71","88","57",,"  290","  280",,"25.9","36.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-10","10.29",,,"0.00",,"0.0","0.0","75","90","57",,"  220","  200",,"18.1","25.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-11","10.74",,,"0.00",,"0.0","0.0","74","90","55",,"  130","  320",,"23.9","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-12","7.83",,,"0.44",,"0.0","0.0","74","85","59",,"  260","  260",,"30.0","38.0","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-13","7.38",,,"0.63",,"0.0","0.0","64","76","55",,"  270","  260",,"42.9","53.9","    1",,"    1",,"    1",,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-14","11.18",,,"0.00",,"0.0","0.0","64","81","52",,"  260","  270",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-15","10.96",,,"0.00",,"0.0","0.0","70","86","55",,"  150","  140",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-16","8.28",,,"0.00",,"0.0","0.0","74","90","54",,"  130","  100",,"15.0","21.0",,,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-17","8.50",,,"0.00",,"0.0","0.0","74","85","57",,"  120","  120",,"21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-18","12.08",,,"0.00",,"0.0","0.0","74","90","59",,"  170","  170",,"25.9","36.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-19","10.29",,,"0.00",,"0.0","0.0","80","97","65",,"  190","  180",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-20","7.38",,,"0.00",,"0.0","0.0","71","73","61",,"   20","   10",,"16.1","21.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-21","8.72",,,"0.01",,"0.0","0.0","74","98","56",,"  140","  120",,"21.9","28.0","    1",,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-22","9.62",,,"0.00",,"0.0","0.0","75","80","63",,"  270","  270",,"30.0","40.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-23","8.72",,,"0.02",,"0.0","0.0","74","92","57",,"  210","  200",,"36.9","46.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-24","9.17",,,"0.00",,"0.0","0.0","74","92","58",,"  250","  260",,"33.1","55.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-25","10.07",,,"0.01",,"0.0","0.0","74","84","58",,"  140","  140",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-26","8.28",,,"0.00",,"0.0","0.0","71","92","53",,"  180","  190",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-27","9.62",,,"0.00",,"0.0","0.0","76","93","61",,"  180","  130",,"23.9","32.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-28","9.62",,,"0.00",,"0.0","0.0","75","93","57",,"  270","  210",,"35.1","45.0","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-29","8.05",,,"0.00",,"0.0","0.0","72","92","56",,"  350","  360",,"23.9","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-06-30","8.05",,,"0.00",,"0.0","0.0","69","82","57",,"   20","  350",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-01","7.16",,,"0.61",,"0.0","0.0","66","78","60",,"   40","   10",,"23.0","28.0","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-02","5.59",,,"0.15",,"0.0","0.0","66","79","59",,"  220","  330",,"14.1","21.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-03","8.95",,,"0.00",,"0.0","0.0","71","89","59",,"  300","  270",,"38.0","45.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-04","10.96",,,"0.00",,"0.0","0.0","75","92","63",,"  220","  220",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-05","9.17",,,"0.00",,"0.0","0.0","76","92","60",,"  330","  340",,"23.9","29.1",,,"    1",,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-06","7.61",,,"0.00",,"0.0","0.0","75","96","55",,"  210","  220",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-07","9.40",,,"0.00",,"0.0","0.0","76","88","59",,"   80","   80",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-08","11.63",,,"0.00",,"0.0","0.0","75","90","62",,"  270","  270",,"35.1","47.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-09","9.84",,,"0.00",,"0.0","0.0","78","97","61",,"  170","  160",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-10","11.63",,,"0.00",,"0.0","0.0","83","102","65",,"  240","  200",,"25.1","30.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-11","11.41",,,"0.00",,"0.0","0.0","77","89","58",,"   50","   40",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-12","10.96",,,"0.02",,"0.0","0.0","74","91","51",,"  160","  160",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-13","8.50",,,"0.00",,"0.0","0.0","75","90","54",,"  300","  300",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-14","11.41",,,"0.00",,"0.0","0.0","72","86","57",,"  180","  180",,"23.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-15","13.42",,,"0.00",,"0.0","0.0","75","88","59",,"   60","   70",,"28.0","35.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-16","10.51",,,"0.00",,"0.0","0.0","71","97","58",,"   40","   60",,"25.1","32.0","    1",,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-17","12.30",,,"0.00",,"0.0","0.0","77","91","60",,"  130","  120",,"25.1","29.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-18","9.84",,,"0.11",,"0.0","0.0","75","95","58",,"  200","  200",,"30.0","36.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-19","8.95",,,"0.17",,"0.0","0.0","75","95","65",,"  250","  250",,"31.1","38.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-20","8.72",,,"0.00",,"0.0","0.0","78","94","62",,"  230","  210",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-21","9.17",,,"0.00",,"0.0","0.0","80","96","63",,"  240","  240",,"28.0","34.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-22","8.95",,,"0.00",,"0.0","0.0","82","96","70",,"  180","  180",,"21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-23","11.41",,,"0.00",,"0.0","0.0","83","99","67",,"   40","   40",,"36.9","45.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-24","12.75",,,"0.00",,"0.0","0.0","78","96","61",,"  340","  340",,"53.9","74.0",,,"    1",,,,"    1",,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-25","12.08",,,"0.00",,"0.0","0.0","73","97","59",,"  160","  160",,"36.0","42.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-26","8.05",,,"0.00",,"0.0","0.0","80","93","63",,"  210","  200",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-27","11.63",,,"0.00",,"0.0","0.0","76","93","60",,"   60","   60",,"31.1","38.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-28","10.07",,,"0.00",,"0.0","0.0","74","85","59",,"   40","  340",,"23.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-29","11.41",,,"0.00",,"0.0","0.0","72","89","60",,"  130","  140",,"30.0","35.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-30","11.63",,,"0.00",,"0.0","0.0","76","94","64",,"  180","  180",,"29.1","35.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-07-31","10.51",,,"0.01",,"0.0","0.0","80","95","64",,"   60","  230",,"23.0","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-01","9.62",,,"0.00",,"0.0","0.0","76","96","59",,"  350","   10",,"23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-02","12.30",,,"0.00",,"0.0","0.0","78","94","63",,"   90","   90",,"29.1","34.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-03","10.29",,,"0.00",,"0.0","0.0","77","96","60",,"   80","  120",,"21.0","25.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-04","9.62",,,"0.00",,"0.0","0.0","74","75","63",,"  360","   10",,"21.0","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-05","10.29",,,"0.00",,"0.0","0.0","67","76","61",,"  140","  130",,"23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-06","7.61",,,"0.00",,"0.0","0.0","69","83","61",,"   10","   20",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-07","8.72",,,"0.00",,"0.0","0.0","71","90","58",,"  180","  170",,"25.9","31.1","    1","    1","    1",,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-08","9.84",,,"0.00",,"0.0","0.0","77","91","64",,"  180","  170",,"23.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-09","10.74",,,"0.00",,"0.0","0.0","80","97","62",,"  220","  220",,"36.9","47.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-10","9.40",,,"0.00",,"0.0","0.0","78","95","59",,"  180","  180",,"33.1","40.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-11","10.51",,,"0.03",,"0.0","0.0","76","90","59",,"  320","  330",,"28.0","38.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-12","7.61",,,"0.00",,"0.0","0.0","68","83","52",,"   30","   40",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-13","12.97",,,"0.00",,"0.0","0.0","72","89","53",,"  140","  120",,"28.0","34.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-14","13.42",,,"0.00",,"0.0","0.0","73","90","57",,"  140","  130",,"25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-15","11.41",,,"0.00",,"0.0","0.0","76","92","60",,"  360","  340",,"35.1","42.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-16","10.07",,,"0.00",,"0.0","0.0","72","91","52",,"  250","  250",,"35.1","42.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-17","9.84",,,"0.00",,"0.0","0.0","74","90","57",,"  200","   90",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-18","12.97",,,"0.00",,"0.0","0.0","73","90","59",,"  310","  310",,"36.9","45.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-19","8.05",,,"0.02",,"0.0","0.0","65","81","50",,"   10","   20",,"42.9","55.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-20","7.61",,,"0.00",,"0.0","0.0","58","76","47",,"   50","   50",,"15.0","19.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-21","10.07",,,"0.00",,"0.0","0.0","68","91","51",,"  190","  180",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-22","9.62",,,"0.00",,"0.0","0.0","75","93","58",,"   10","  360",,"32.0","44.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-23","12.30",,,"0.00",,"0.0","0.0","74","87","61",,"  300","  300",,"25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-24","8.95",,,"0.12",,"0.0","0.0","67","68","49",,"  150","  180",,"19.9","23.9","    1",,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-25","8.72",,,"0.05",,"0.0","0.0","57","71","47",,"  300","  290",,"31.1","38.0","    1","    1","    1",,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-26","7.38",,,"0.00",,"0.0","0.0","60","80","50",,"   80","   80",,"23.9","30.0","    1",,,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-27","8.50",,,"0.00",,"0.0","0.0","66","85","48",,"  190","  190",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-28","9.17",,,"0.00",,"0.0","0.0","71","86","60",,"  270","  260",,"23.0","29.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-29","11.86",,,"0.00",,"0.0","0.0","70","84","57",,"  220","  220",,"21.0","30.0",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-30","8.50",,,"0.00",,"0.0","0.0","67","82","55",,"   80","   80",,"25.1","31.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-08-31","8.28",,,"0.00",,"0.0","0.0","65","82","51",,"  100","  100",,"21.9","25.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-01","11.18",,,"0.00",,"0.0","0.0","68","87","54",,"  180","  180",,"25.9","33.1","    1","    1",,,,,,"    1",,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-02","9.84",,,"0.00",,"0.0","0.0","71","84","62",,"  170","  170",,"21.9","29.1",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-03","9.84",,,"0.00",,"0.0","0.0","72","90","58",,"  300","  300",,"30.0","36.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-04","9.40",,,"0.02",,"0.0","0.0","70","90","51",,"  190","  200",,"33.1","52.1",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-05","8.50",,,"0.00",,"0.0","0.0","71","93","50",,"  170","  120",,"21.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-06","10.29",,,"0.00",,"0.0","0.0","68","87","59",,"   80","   80",,"32.0","38.9",,,"    1",,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-07","6.93",,,"0.01",,"0.0","0.0","70","88","52",,"   80","  100",,"17.0","23.9","    1","    1",,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-08","7.16",,,"0.00",,"0.0","0.0","71","89","49",,"  200","  210",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","2016-09-09","10.51",,,"0.00",,"0.0","0.0","67","75","44",,"   10","   30",,"29.1","36.0",,,,,,,,,,,,,,,,,,,,
