DATE,STATION,NAME,PRCP,SNOW,SNWD,TMAX,TMIN,TARGET
2010-09-08,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,43.0,85.0
2010-09-09,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,85.0,52.0,90.0
2010-09-10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,48.0,77.0
2010-09-11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,77.0,46.0,82.0
2010-09-12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,46.0,83.0
2010-09-13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,83.0,52.0,88.0
2010-09-14,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,51.0,90.0
2010-09-15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,90.0,51.0,84.0
2010-09-16,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,84.0,46.0,87.0
2010-09-17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,87.0,55.0,86.0
2010-09-18,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,86.0,52.0,70.0
2010-09-19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,70.0,43.0,94.0
2010-09-20,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,94.0,42.0,93.0
2010-09-21,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,93.0,51.0,80.0
2010-09-22,USW00023062,"DENVER CENTRAL PARK, CO US",0.02,0.0,0.0,80.0,50.0,75.0
2010-09-23,USW00023062,"DENVER CENTRAL PARK, CO US",0.05,0.0,0.0,75.0,51.0,78.0
2010-09-24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,78.0,43.0,82.0
2010-09-25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,47.0,78.0
2010-09-26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,78.0,44.0,88.0
2010-09-27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,88.0,48.0,82.0
2010-09-28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,82.0,51.0,91.0
2010-09-29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,91.0,49.0,81.0
2010-09-30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,0.0,0.0,81.0,47.0,77.0
