DATE,YEAR,MONTH,DAY,STATION,NAME,PRCP,TMAX,TMIN,SNOW,SNWD,AWND,WDF2,WDF5,WSF2,WSF5,TARGET
2011-06-04,2011,6,4,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,76.0,52.0,0.0,0.0,6.9350000000000005,130.0,130.0,17.55,23.0,"(0.0, 74.0, 48.0, 0.0, 0.0)"
2011-06-04,2011,6,4,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,74.0,48.0,0.0,0.0,6.9350000000000005,130.0,130.0,17.55,23.0,"(0.0, 79.0, 45.0, 0.0, 0.0)"
2011-06-04,2011,6,4,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,79.0,45.0,0.0,0.0,5.37,150.0,160.0,18.1,23.0,"(0.0, 90.0, 54.0, 0.0, 0.0)"
2011-06-05,2011,6,5,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,90.0,54.0,0.0,0.0,8.28,170.0,170.0,19.9,23.9,"(0.0, 89.0, 53.0, 0.0, 0.0)"
2011-06-05,2011,6,5,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,89.0,53.0,0.0,0.0,8.05,140.0,140.0,17.0,23.0,"(0.0, 82.0, 51.0, 0.0, 0.0)"
2011-06-05,2011,6,5,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,82.0,51.0,0.0,0.0,8.165,155.0,155.0,18.45,23.45,"(0.0, 79.0, 49.0, 0.0, 0.0)"
2011-06-05,2011,6,5,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,79.0,49.0,0.0,0.0,8.165,155.0,155.0,18.45,23.45,"(0.0, 95.0, 55.0, 0.0, 0.0)"
2011-06-06,2011,6,6,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,95.0,55.0,0.0,0.0,12.3,155.0,150.0,30.55,40.05,"(0.0, 90.0, 53.0, 0.0, 0.0)"
2011-06-06,2011,6,6,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,90.0,53.0,0.0,0.0,12.3,155.0,150.0,30.55,40.05,"(0.0, 90.0, 56.0, 0.0, 0.0)"
2011-06-06,2011,6,6,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,90.0,56.0,0.0,0.0,12.97,160.0,150.0,36.0,45.0,"(0.0, 89.0, 54.0, 0.0, 0.0)"
2011-06-06,2011,6,6,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,89.0,54.0,0.0,0.0,11.63,150.0,150.0,25.1,35.1,"(0.0, 97.0, 55.0, 0.0, 0.0)"
2011-06-07,2011,6,7,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,97.0,55.0,0.0,0.0,8.39,255.0,235.0,18.9,22.9,"(0.0, 86.0, 53.0, 0.0, 0.0)"
2011-06-07,2011,6,7,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,86.0,53.0,0.0,0.0,8.28,270.0,240.0,17.9,21.9,"(0.0, 86.0, 55.0, 0.0, 0.0)"
2011-06-07,2011,6,7,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,86.0,55.0,0.0,0.0,8.5,240.0,230.0,19.9,23.9,"(0.0, 91.0, 51.0, 0.0, 0.0)"
2011-06-07,2011,6,7,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,91.0,51.0,0.0,0.0,8.39,255.0,235.0,18.9,22.9,"(0.0, 81.0, 51.0, 0.0, 0.0)"
2011-06-08,2011,6,8,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,81.0,51.0,0.0,0.0,8.95,110.0,100.0,28.0,36.0,"(0.0, 90.0, 56.0, 0.0, 0.0)"
2011-06-08,2011,6,8,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,90.0,56.0,0.0,0.0,10.405,115.0,110.0,30.0,38.0,"(0.0, 85.0, 41.0, 0.0, 0.0)"
2011-06-08,2011,6,8,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,85.0,41.0,0.0,0.0,10.405,115.0,110.0,30.0,38.0,"(0.04, 79.0, 52.0, 0.0, 0.0)"
2011-06-08,2011,6,8,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.04,79.0,52.0,0.0,0.0,11.86,120.0,120.0,32.0,40.0,"(0.0, 79.0, 51.0, 0.0, 0.0)"
2011-06-09,2011,6,9,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,79.0,51.0,0.0,0.0,9.504999999999999,125.0,135.0,21.6,27.05,"(0.0, 69.0, 53.0, 0.0, 0.0)"
2011-06-09,2011,6,9,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,69.0,53.0,0.0,0.0,8.5,140.0,150.0,18.1,23.0,"(0.0, 84.0, 54.0, 0.0, 0.0)"
2011-06-09,2011,6,9,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,84.0,54.0,0.0,0.0,9.504999999999999,125.0,135.0,21.6,27.05,"(0.0, 67.0, 52.0, 0.0, 0.0)"
2011-06-09,2011,6,9,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,67.0,52.0,0.0,0.0,10.51,110.0,120.0,25.1,31.1,"(0.06, 75.0, 48.0, 0.0, 0.0)"
2011-06-10,2011,6,10,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.06,75.0,48.0,0.0,0.0,10.51,160.0,170.0,23.0,31.1,"(0.0, 72.0, 54.0, 0.0, 0.0)"
2011-06-10,2011,6,10,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,72.0,54.0,0.0,0.0,11.74,155.0,160.0,28.95,37.0,"(0.0, 66.0, 52.0, 0.0, 0.0)"
2011-06-10,2011,6,10,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,66.0,52.0,0.0,0.0,11.74,155.0,160.0,28.95,37.0,"(0.0, 75.0, 45.0, 0.0, 0.0)"
2011-06-10,2011,6,10,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,75.0,45.0,0.0,0.0,12.97,150.0,150.0,34.9,42.9,"(0.0, 77.0, 53.0, 0.0, 0.0)"
2011-06-11,2011,6,11,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,77.0,53.0,0.0,0.0,12.75,155.0,150.0,34.45,45.4,"(0.0, 80.0, 53.0, 0.0, 0.0)"
2011-06-11,2011,6,11,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,80.0,53.0,0.0,0.0,12.75,155.0,150.0,34.45,45.4,"(0.0, 81.0, 53.0, 0.0, 0.0)"
2011-06-11,2011,6,11,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,81.0,53.0,0.0,0.0,12.97,220.0,220.0,38.9,53.9,"(0.0, 78.0, 54.0, 0.0, 0.0)"
2011-06-11,2011,6,11,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,78.0,54.0,0.0,0.0,12.53,90.0,80.0,30.0,36.9,"(0.0, 85.0, 48.0, 0.0, 0.0)"
2011-06-12,2011,6,12,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,85.0,48.0,0.0,0.0,6.49,360.0,330.0,18.1,28.0,"(0.0, 86.0, 46.0, 0.0, 0.0)"
2011-06-12,2011,6,12,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,86.0,46.0,0.0,0.0,8.05,80.0,80.0,23.0,25.9,"(0.01, 82.0, 53.0, 0.0, 0.0)"
2011-06-12,2011,6,12,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.01,82.0,53.0,0.0,0.0,7.2700000000000005,220.0,205.0,20.55,26.95,"(0.0, 78.0, 48.0, 0.0, 0.0)"
2011-06-12,2011,6,12,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,78.0,48.0,0.0,0.0,7.2700000000000005,220.0,205.0,20.55,26.95,"(0.44, 85.0, 55.0, 0.0, 0.0)"
2011-06-13,2011,6,13,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.44,85.0,55.0,0.0,0.0,10.74,100.0,240.0,25.9,38.9,"(0.0, 83.0, 52.0, 0.0, 0.0)"
2011-06-13,2011,6,13,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,83.0,52.0,0.0,0.0,7.83,220.0,230.0,31.1,40.0,"(0.0, 90.0, 52.0, 0.0, 0.0)"
2011-06-13,2011,6,13,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,90.0,52.0,0.0,0.0,9.285,160.0,235.0,28.5,39.45,"(0.0, 84.0, 50.0, 0.0, 0.0)"
2011-06-13,2011,6,13,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,84.0,50.0,0.0,0.0,9.285,160.0,235.0,28.5,39.45,"(0.0, 82.0, 56.0, 0.0, 0.0)"
2011-06-14,2011,6,14,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,82.0,56.0,0.0,0.0,10.29,330.0,360.0,25.9,33.1,"(0.12, 89.0, 58.0, 0.0, 0.0)"
2011-06-14,2011,6,14,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.12,89.0,58.0,0.0,0.0,10.85,325.0,315.0,24.45,31.55,"(0.0, 82.0, 53.0, 0.0, 0.0)"
2011-06-14,2011,6,14,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,82.0,53.0,0.0,0.0,11.41,320.0,270.0,23.0,30.0,"(0.02, 84.0, 51.0, 0.0, 0.0)"
2011-06-14,2011,6,14,USW00023062,"DENVER CENTRAL PARK, CO US",0.02,84.0,51.0,0.0,0.0,10.85,325.0,315.0,24.45,31.55,"(0.0, 86.0, 52.0, 0.0, 0.0)"
2011-06-15,2011,6,15,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,86.0,52.0,0.0,0.0,6.49,330.0,330.0,23.0,29.1,"(0.0, 87.0, 48.0, 0.0, 0.0)"
2011-06-15,2011,6,15,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,87.0,48.0,0.0,0.0,5.14,300.0,360.0,15.0,21.9,"(0.0, 85.0, 58.0, 0.0, 0.0)"
2011-06-15,2011,6,15,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,85.0,58.0,0.0,0.0,5.8149999999999995,315.0,345.0,19.0,25.5,"(0.0, 82.0, 47.0, 0.0, 0.0)"
2011-06-15,2011,6,15,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,82.0,47.0,0.0,0.0,5.8149999999999995,315.0,345.0,19.0,25.5,"(0.0, 88.0, 52.0, 0.0, 0.0)"
2011-06-16,2011,6,16,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,88.0,52.0,0.0,0.0,11.745000000000001,105.0,110.0,39.9,52.0,"(0.0, 88.0, 55.0, 0.0, 0.0)"
2011-06-16,2011,6,16,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,88.0,55.0,0.0,0.0,13.42,20.0,30.0,36.9,46.1,"(0.0, 85.0, 52.0, 0.0, 0.0)"
2011-06-16,2011,6,16,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,85.0,52.0,0.0,0.0,10.07,190.0,190.0,42.9,57.9,"(0.0, 90.0, 52.0, 0.0, 0.0)"
2011-06-16,2011,6,16,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,90.0,52.0,0.0,0.0,11.745000000000001,105.0,110.0,39.9,52.0,"(0.05, 74.0, 52.0, 0.0, 0.0)"
2011-06-17,2011,6,17,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.05,74.0,52.0,0.0,0.0,7.16,290.0,290.0,17.0,23.9,"(0.0, 88.0, 55.0, 0.0, 0.0)"
2011-06-17,2011,6,17,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,88.0,55.0,0.0,0.0,6.49,320.0,325.0,18.45,24.9,"(0.0, 90.0, 52.0, 0.0, 0.0)"
2011-06-17,2011,6,17,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,90.0,52.0,0.0,0.0,6.49,320.0,325.0,18.45,24.9,"(0.24, 72.0, 50.0, 0.0, 0.0)"
2011-06-17,2011,6,17,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.24,72.0,50.0,0.0,0.0,5.82,350.0,360.0,19.9,25.9,"(0.0, 83.0, 49.0, 0.0, 0.0)"
2011-06-18,2011,6,18,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,83.0,49.0,0.0,0.0,8.5,350.0,330.0,23.0,25.9,"(0.12, 73.0, 50.0, 0.0, 0.0)"
2011-06-18,2011,6,18,USW00023062,"DENVER CENTRAL PARK, CO US",0.12,73.0,50.0,0.0,0.0,7.16,185.0,340.0,21.45,24.9,"(0.02, 74.0, 54.0, 0.0, 0.0)"
2011-06-18,2011,6,18,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.02,74.0,54.0,0.0,0.0,7.16,185.0,340.0,21.45,24.9,"(0.0, 82.0, 49.0, 0.0, 0.0)"
2011-06-18,2011,6,18,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,82.0,49.0,0.0,0.0,5.82,20.0,350.0,19.9,23.9,"(0.0, 85.0, 52.0, 0.0, 0.0)"
2011-06-19,2011,6,19,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,85.0,52.0,0.0,0.0,11.855,185.0,235.0,26.95,33.1,"(0.0, 84.0, 54.0, 0.0, 0.0)"
2011-06-19,2011,6,19,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,84.0,54.0,0.0,0.0,11.855,185.0,235.0,26.95,33.1,"(0.5, 81.0, 53.0, 0.0, 0.0)"
2011-06-19,2011,6,19,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.5,81.0,53.0,0.0,0.0,12.3,20.0,110.0,28.0,33.1,"(0.06, 77.0, 53.0, 0.0, 0.0)"
2011-06-19,2011,6,19,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.06,77.0,53.0,0.0,0.0,11.41,350.0,360.0,25.9,33.1,"(1.06, 80.0, 48.0, 0.0, 0.0)"
2011-06-20,2011,6,20,USC00052223,"DENVER WATER DEPARTMENT, CO US",1.06,80.0,48.0,0.0,0.0,13.535,350.0,355.0,32.0,38.0,"(0.88, 78.0, 45.0, 0.0, 0.0)"
2011-06-20,2011,6,20,USW00023062,"DENVER CENTRAL PARK, CO US",0.88,78.0,45.0,0.0,0.0,13.535,350.0,355.0,32.0,38.0,"(1.05, 66.0, 49.0, 0.0, 0.0)"
2011-06-20,2011,6,20,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",1.05,66.0,49.0,0.0,0.0,15.66,350.0,350.0,34.9,40.0,"(1.23, 64.0, 47.0, 0.0, 0.0)"
2011-06-20,2011,6,20,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",1.23,64.0,47.0,0.0,0.0,11.41,350.0,360.0,29.1,36.0,"(0.02, 76.0, 53.0, 0.0, 0.0)"
2011-06-21,2011,6,21,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.02,76.0,53.0,0.0,0.0,9.84,310.0,310.0,23.0,30.0,"(0.0, 74.0, 50.0, 0.0, 0.0)"
2011-06-21,2011,6,21,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,74.0,50.0,0.0,0.0,5.82,350.0,20.0,21.0,25.1,"(0.34, 66.0, 46.0, 0.0, 0.0)"
2011-06-21,2011,6,21,USW00023062,"DENVER CENTRAL PARK, CO US",0.34,66.0,46.0,0.0,0.0,7.83,330.0,165.0,22.0,27.55,"(0.11, 69.0, 48.0, 0.0, 0.0)"
2011-06-21,2011,6,21,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.11,69.0,48.0,0.0,0.0,7.83,330.0,165.0,22.0,27.55,"(0.0, 80.0, 48.0, 0.0, 0.0)"
2011-06-22,2011,6,22,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,80.0,48.0,0.0,0.0,5.93,175.0,90.0,13.1,16.55,"(0.0, 81.0, 48.0, 0.0, 0.0)"
2011-06-22,2011,6,22,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,81.0,48.0,0.0,0.0,5.37,160.0,100.0,14.1,18.1,"(0.0, 80.0, 48.0, 0.0, 0.0)"
2011-06-22,2011,6,22,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,80.0,48.0,0.0,0.0,6.49,190.0,80.0,12.1,15.0,"(0.0, 75.0, 48.0, 0.0, 0.0)"
2011-06-22,2011,6,22,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,75.0,48.0,0.0,0.0,5.93,175.0,90.0,13.1,16.55,"(0.0, 88.0, 58.0, 0.0, 0.0)"
2011-06-23,2011,6,23,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,88.0,58.0,0.0,0.0,7.16,60.0,90.0,15.0,21.0,"(0.0, 88.0, 54.0, 0.0, 0.0)"
2011-06-23,2011,6,23,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,88.0,54.0,0.0,0.0,9.84,40.0,60.0,23.0,25.9,"(0.0, 82.0, 49.0, 0.0, 0.0)"
2011-06-23,2011,6,23,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,82.0,49.0,0.0,0.0,8.5,50.0,75.0,19.0,23.45,"(0.0, 86.0, 57.0, 0.0, 0.0)"
2011-06-23,2011,6,23,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,86.0,57.0,0.0,0.0,8.5,50.0,75.0,19.0,23.45,"(0.0, 91.0, 57.0, 0.0, 0.0)"
2011-06-24,2011,6,24,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,91.0,57.0,0.0,0.0,7.494999999999999,150.0,155.0,18.55,22.45,"(0.0, 88.0, 58.0, 0.0, 0.0)"
2011-06-24,2011,6,24,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,88.0,58.0,0.0,0.0,8.28,150.0,160.0,16.1,21.0,"(0.0, 95.0, 58.0, 0.0, 0.0)"
2011-06-24,2011,6,24,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,95.0,58.0,0.0,0.0,7.494999999999999,150.0,155.0,18.55,22.45,"(0.0, 89.0, 55.0, 0.0, 0.0)"
2011-06-24,2011,6,24,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,89.0,55.0,0.0,0.0,6.71,150.0,150.0,21.0,23.9,"(0.0, 93.0, 59.0, 0.0, 0.0)"
2011-06-25,2011,6,25,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,93.0,59.0,0.0,0.0,9.735,180.0,185.0,21.45,27.1,"(0.0, 90.0, 58.0, 0.0, 0.0)"
2011-06-25,2011,6,25,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,90.0,58.0,0.0,0.0,9.735,180.0,185.0,21.45,27.1,"(0.0, 88.0, 59.0, 0.0, 0.0)"
2011-06-25,2011,6,25,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,88.0,59.0,0.0,0.0,9.4,170.0,180.0,21.9,29.1,"(0.0, 87.0, 59.0, 0.0, 0.0)"
2011-06-25,2011,6,25,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,87.0,59.0,0.0,0.0,10.07,190.0,190.0,21.0,25.1,"(0.0, 92.0, 61.0, 0.0, 0.0)"
2011-06-26,2011,6,26,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,92.0,61.0,0.0,0.0,10.51,30.0,20.0,29.1,36.9,"(0.0, 88.0, 59.0, 0.0, 0.0)"
2011-06-26,2011,6,26,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,88.0,59.0,0.0,0.0,9.73,35.0,25.0,24.5,32.45,"(0.0, 91.0, 61.0, 0.0, 0.0)"
2011-06-26,2011,6,26,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,91.0,61.0,0.0,0.0,9.73,35.0,25.0,24.5,32.45,"(0.0, 91.0, 61.0, 0.0, 0.0)"
2011-06-26,2011,6,26,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,91.0,61.0,0.0,0.0,8.95,40.0,30.0,19.9,28.0,"(0.24, 82.0, 55.0, 0.0, 0.0)"
2011-06-27,2011,6,27,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.24,82.0,55.0,0.0,0.0,9.62,30.0,200.0,29.1,46.1,"(0.0, 81.0, 56.0, 0.0, 0.0)"
2011-06-27,2011,6,27,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,81.0,56.0,0.0,0.0,14.54,180.0,170.0,32.0,47.0,"(0.0, 91.0, 57.0, 0.0, 0.0)"
2011-06-27,2011,6,27,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,91.0,57.0,0.0,0.0,12.079999999999998,105.0,185.0,30.55,46.55,"(0.0, 96.0, 57.0, 0.0, 0.0)"
2011-06-27,2011,6,27,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,96.0,57.0,0.0,0.0,12.079999999999998,105.0,185.0,30.55,46.55,"(0.0, 94.0, 59.0, 0.0, 0.0)"
2011-06-28,2011,6,28,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,94.0,59.0,0.0,0.0,11.86,170.0,180.0,23.9,32.0,"(0.0, 85.0, 58.0, 0.0, 0.0)"
2011-06-28,2011,6,28,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,85.0,58.0,0.0,0.0,11.184999999999999,175.0,190.0,22.9,32.0,"(0.0, 82.0, 57.0, 0.0, 0.0)"
2011-06-28,2011,6,28,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,82.0,57.0,0.0,0.0,11.184999999999999,175.0,190.0,22.9,32.0,"(0.0, 96.0, 56.0, 0.0, 0.0)"
2011-06-28,2011,6,28,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,96.0,56.0,0.0,0.0,10.51,180.0,200.0,21.9,32.0,"(0.0, 96.0, 60.0, 0.0, 0.0)"
2011-06-29,2011,6,29,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,96.0,60.0,0.0,0.0,10.29,190.0,200.0,48.1,72.0,"(0.0, 97.0, 61.0, 0.0, 0.0)"
2011-06-29,2011,6,29,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,97.0,61.0,0.0,0.0,6.93,210.0,210.0,35.1,47.0,"(0.0, 97.0, 57.0, 0.0, 0.0)"
2011-06-29,2011,6,29,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,97.0,57.0,0.0,0.0,8.61,200.0,205.0,41.6,59.5,"(0.0, 100.0, 64.0, 0.0, 0.0)"
2011-06-29,2011,6,29,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,100.0,64.0,0.0,0.0,8.61,200.0,205.0,41.6,59.5,"(0.09, 90.0, 58.0, 0.0, 0.0)"
2011-06-30,2011,6,30,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.09,90.0,58.0,0.0,0.0,9.84,250.0,240.0,36.9,45.0,"(0.13, 87.0, 57.0, 0.0, 0.0)"
2011-06-30,2011,6,30,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.13,87.0,57.0,0.0,0.0,8.5,200.0,210.0,36.9,49.0,"(0.0, 96.0, 60.0, 0.0, 0.0)"
2011-06-30,2011,6,30,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,96.0,60.0,0.0,0.0,9.17,225.0,225.0,36.9,47.0,"(0.0, 99.0, 65.0, 0.0, 0.0)"
2011-06-30,2011,6,30,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,99.0,65.0,0.0,0.0,9.17,225.0,225.0,36.9,47.0,"(0.0, 85.0, 54.0, 0.0, 0.0)"
2011-07-01,2011,7,1,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,85.0,54.0,0.0,0.0,7.83,90.0,60.0,17.0,23.0,"(0.0, 85.0, 56.0, 0.0, 0.0)"
2011-07-01,2011,7,1,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,85.0,56.0,0.0,0.0,8.72,220.0,110.0,16.1,19.9,"(0.18, 90.0, 58.0, 0.0, 0.0)"
2011-07-01,2011,7,1,USW00023062,"DENVER CENTRAL PARK, CO US",0.18,90.0,58.0,0.0,0.0,8.275,155.0,85.0,16.55,21.45,"(0.15, 95.0, 56.0, 0.0, 0.0)"
2011-07-01,2011,7,1,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.15,95.0,56.0,0.0,0.0,8.275,155.0,85.0,16.55,21.45,"(0.0, 88.0, 56.0, 0.0, 0.0)"
2011-07-02,2011,7,2,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,88.0,56.0,0.0,0.0,7.16,215.0,165.0,21.9,29.1,"(0.0, 89.0, 57.0, 0.0, 0.0)"
2011-07-02,2011,7,2,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,89.0,57.0,0.0,0.0,7.83,260.0,160.0,21.9,29.1,"(0.0, 86.0, 58.0, 0.0, 0.0)"
2011-07-02,2011,7,2,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,86.0,58.0,0.0,0.0,7.16,215.0,165.0,21.9,29.1,"(0.0, 85.0, 56.0, 0.0, 0.0)"
2011-07-02,2011,7,2,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,85.0,56.0,0.0,0.0,6.49,170.0,170.0,21.9,29.1,"(0.0, 94.0, 55.0, 0.0, 0.0)"
2011-07-03,2011,7,3,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,94.0,55.0,0.0,0.0,7.38,350.0,350.0,32.0,38.9,"(0.0, 87.0, 62.0, 0.0, 0.0)"
2011-07-03,2011,7,3,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,87.0,62.0,0.0,0.0,8.61,345.0,350.0,31.55,38.45,"(0.0, 96.0, 57.0, 0.0, 0.0)"
2011-07-03,2011,7,3,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,96.0,57.0,0.0,0.0,9.84,340.0,350.0,31.1,38.0,"(0.0, 87.0, 57.0, 0.0, 0.0)"
2011-07-03,2011,7,3,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,87.0,57.0,0.0,0.0,8.61,345.0,350.0,31.55,38.45,"(0.0, 96.0, 59.0, 0.0, 0.0)"
2011-07-04,2011,7,4,USC00052223,"DENVER WATER DEPARTMENT, CO US",0.0,96.0,59.0,0.0,0.0,9.280000000000001,350.0,350.0,26.5,33.55,"(0.0, 99.0, 59.0, 0.0, 0.0)"
2011-07-04,2011,7,4,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.0,99.0,59.0,0.0,0.0,10.51,360.0,360.0,30.0,38.0,"(0.0, 97.0, 60.0, 0.0, 0.0)"
2011-07-04,2011,7,4,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,97.0,60.0,0.0,0.0,8.05,340.0,340.0,23.0,29.1,"(0.0, 95.0, 57.0, 0.0, 0.0)"
2011-07-04,2011,7,4,USW00023062,"DENVER CENTRAL PARK, CO US",0.0,95.0,57.0,0.0,0.0,9.280000000000001,350.0,350.0,26.5,33.55,"(0.0, 87.0, 58.0, 0.0, 0.0)"
2011-07-05,2011,7,5,USW00093067,"DENVER CENTENNIAL AIRPORT, CO US",0.0,87.0,58.0,0.0,0.0,6.71,10.0,20.0,23.9,30.0,"(0.03, 89.0, 63.0, 0.0, 0.0)"
2011-07-05,2011,7,5,USW00003017,"DENVER INTERNATIONAL AIRPORT, CO US",0.03,89.0,63.0,0.0,0.0,9.62,340.0,350.0,33.1,38.0,"(0.0, 103.0, 62.0, 0.0, 0.0)"
